s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
18.0434303,6.2675620,3.8580136,2.1998328,0.5000000,0.6391069
18.0934121,6.2179277,3.8525189,2.2178412,0.5000000,0.6491846
18.1433939,6.1684017,3.8462267,2.2372189,0.5000000,0.6592624
18.1933757,6.1189943,3.8391757,2.2578830,0.5000000,0.6693401
18.2433575,6.0696532,3.8313948,2.2797877,0.5000000,0.6794179
18.2933393,6.0204279,3.8229313,2.3029065,0.5000000,0.6894956
18.3433211,5.9713199,3.8138279,2.3272274,0.5000000,0.6995734
18.3933029,5.9223222,3.8041259,2.3527481,0.5000000,0.7096511
18.4432847,5.8734276,3.7938666,2.3794091,0.5000000,0.7197289
18.4932665,5.8246290,3.7830913,2.4071443,0.5000000,0.7298066
18.5432483,5.7759193,3.7718414,2.4358891,0.5075351,0.7340479
18.5932301,5.7272915,3.7601582,2.4655796,0.5150702,0.7382892
18.6432119,5.6787385,3.7480830,2.4961537,0.5226054,0.7425304
18.6931937,5.6302668,3.7356606,2.5273070,0.5301405,0.7467717
18.7431755,5.5819965,3.7229673,2.5586887,0.5376756,0.7510130
18.7931573,5.5337762,3.7100103,2.5899682,0.5452107,0.7552543
