s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
79.2740160,-18.2907786,18.3280804,3.0000000,1.5897785,0.6102215
79.3739832,-18.3890624,18.3463495,3.0000000,1.5896288,0.6103712
79.4739504,-18.4873459,18.3646191,3.0000000,1.5894791,0.6105209
79.5739177,-18.5856294,18.3828894,3.0000000,1.5894041,0.6105959
79.6738849,-18.6839127,18.4011608,3.0000000,1.5893291,0.6106709
79.7738521,-18.7821958,18.4194335,3.0000000,1.5892541,0.6107459
79.8738194,-18.8804786,18.4377078,3.0000000,1.5891791,0.6108209
79.9737866,-18.9787611,18.4559838,3.0000000,1.5891041,0.6108959
80.0737538,-19.0770433,18.4742616,3.0000000,1.5891253,0.6108747
80.1737211,-19.1753250,18.4925412,3.0000000,1.5891466,0.6108534
80.2736883,-19.2736063,18.5108226,3.0000000,1.5891678,0.6108322
80.3736555,-19.3718874,18.5291060,3.0000000,1.5891891,0.6108109
80.4736228,-19.4701681,18.5473914,3.0000000,1.5892104,0.6107896
80.5735900,-19.5684485,18.5656787,3.0000000,1.5893081,0.6106919
80.6735572,-19.6667284,18.5839681,3.0000000,1.5894059,0.6105941
80.7735245,-19.7650079,18.6022596,3.0000000,1.5895037,0.6104963
80.8734917,-19.8632870,18.6205532,3.0000000,1.5896014,0.6103986
80.9734589,-19.9615658,18.6388490,3.0000000,1.5896992,0.6103008
81.0734262,-20.0598442,18.6571468,3.0000000,1.5898481,0.6101519
81.1733934,-20.1581222,18.6754469,3.0000000,1.5899970,0.6100030
81.2733606,-20.2563997,18.6937490,3.0000000,1.5901459,0.6098541
81.3733279,-20.3546768,18.7120532,3.0000000,1.5902948,0.6097052
81.4732951,-20.4529537,18.7303595,3.0000000,1.5904437,0.6095563
81.5732623,-20.5512302,18.7486679,3.0000000,1.5906419,0.6093581
81.6732296,-20.6495062,18.7669783,3.0000000,1.5908400,0.6091600
81.7731968,-20.7477817,18.7852906,3.0000000,1.5910381,0.6089619
81.8731640,-20.8460570,18.8036049,3.0000000,1.5912363,0.6087637
81.9731313,-20.9443321,18.8219212,3.0000000,1.5914344,0.6085656
82.0730985,-21.0426067,18.8402393,3.0000000,1.5916621,0.6083379
82.1730657,-21.1408809,18.8585593,3.0000000,1.5918899,0.6081101
