s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
29.3964951,-28.1592807,5.9213638,3.0000000,0.8716012,1.3283988
29.4964831,-28.2535566,5.8880794,3.0000000,0.9058199,1.2941801
29.5964712,-28.3479038,5.8551029,3.0000000,0.9400386,1.2599614
29.6964593,-28.4423383,5.8224845,3.0000000,0.9742573,1.2257427
29.7964474,-28.5368761,5.7902747,3.0000000,1.0084760,1.1915240
29.8964355,-28.6315333,5.7585240,3.0000000,1.0426947,1.1573053
29.9964235,-28.7265866,5.7271990,3.0000000,1.0769134,1.1230866
30.0964116,-28.8218231,5.6964375,3.0000000,1.1073611,1.0926389
30.1963997,-28.9172272,5.6663125,3.0000000,1.1378089,1.0621911
30.2963878,-29.0128149,5.6368867,3.0000000,1.1682566,1.0317434
30.3963758,-29.1086017,5.6082226,3.0000000,1.1987043,1.0012957
30.4963639,-29.2046035,5.5803829,3.0000000,1.2291520,0.9708480
30.5963520,-29.3008360,5.5534301,3.0000000,1.2595998,0.9404002
30.6963401,-29.3973149,5.5274269,3.0000000,1.2900475,0.9099525
30.7963282,-29.4940561,5.5024358,3.0000000,1.3204952,0.8795048
30.8963162,-29.5910752,5.4785194,3.0000000,1.3509429,0.8490571
30.9963043,-29.6883929,5.4557408,3.0000000,1.3813907,0.8186093
31.0962924,-29.7859988,5.4341765,3.0000000,1.4041607,0.7958393
31.1962805,-29.8838863,5.4139039,3.0000000,1.4269308,0.7730692
31.2962686,-29.9820487,5.3950005,3.0000000,1.4497009,0.7502991
31.3962566,-30.0804796,5.3775436,3.0000000,1.4724710,0.7275290
31.4962447,-30.1791724,5.3616106,2.9982650,1.4952410,0.7047590
31.5962328,-30.2781206,5.3472788,2.9889977,1.5180111,0.6819889
31.6962209,-30.3773176,5.3346256,2.9723694,1.5407812,0.6592188
31.7962089,-30.4767571,5.3237284,2.9485391,1.5635513,0.6364487
31.8961970,-30.5764226,5.3146652,2.9176850,1.5863213,0.6136787
31.9961851,-30.6760591,5.3075284,2.8817422,1.6090914,0.5909086
32.0961732,-30.7758659,5.3023726,2.8467331,1.6234204,0.5765796
32.1961613,-30.8757871,5.2992779,2.8127413,1.6377494,0.5622506
32.2961493,-30.9757667,5.2983243,2.7798990,1.6520784,0.5479216
32.3961374,-31.0757487,5.2995921,2.7483658,1.6664075,0.5335925
32.4961255,-31.1756772,5.3031611,2.7183447,1.6807365,0.5192635
32.5961136,-31.2754962,5.3091116,2.6901200,1.6950655,0.5049345
32.6961017,-31.3751498,5.3175236,2.6640679,1.7093945,0.4906055
32.7960897,-31.4745820,5.3284771,2.6399091,1.7237235,0.4762765
32.8960778,-31.5737253,5.3420507,2.6171296,1.7380525,0.4619475
32.9960659,-31.6724005,5.3582925,2.5951983,1.7523815,0.4476185
33.0960540,-31.7706296,5.3772537,2.5735277,1.7571434,0.4428566
33.1960420,-31.8683032,5.3989636,2.5515039,1.7619052,0.4380948
33.2960301,-31.9653120,5.4234515,2.5291892,1.7666671,0.4333329
33.3960182,-32.0615470,5.4507467,2.5069060,1.7714289,0.4285711
33.4960063,-32.1568987,5.4808786,2.4850357,1.7761908,0.4238092
33.5959944,-32.2512579,5.5138764,2.4641521,1.7809526,0.4190474
33.6959824,-32.3445154,5.5497695,2.4448707,1.7857145,0.4142855
33.7959705,-32.4365619,5.5885872,2.4271782,1.7904763,0.4095237
33.8959586,-32.5272926,5.6303608,2.4130913,1.7952382,0.4047618
33.9959467,-32.6166355,5.6751087,2.4031473,1.8000000,0.4000000
34.0959348,-32.7044858,5.7227469,2.3973469,1.8000000,0.4000000
34.1959228,-32.7907765,5.7731932,2.3953845,1.8000000,0.4000000
34.2959109,-32.8754407,5.8263654,2.3974108,1.8000000,0.4000000
34.3958990,-32.9584114,5.8821812,2.4013889,1.8000000,0.4000000
34.4958871,-33.0396216,5.9405585,2.4065860,1.8000000,0.4000000
34.5958751,-33.1190044,6.0014150,2.4125084,1.8000000,0.4000000
34.6958632,-33.1964928,6.0646686,2.4187853,1.8000000,0.4000000
34.7958513,-33.2720199,6.1302369,2.4251263,1.8000000,0.4000000
34.8958394,-33.3455216,6.1980407,2.4313420,1.8000000,0.4000000
34.9958275,-33.4169485,6.2680144,2.4373065,1.8000000,0.4000000
35.0958155,-33.4862367,6.3400757,2.4429431,1.7991328,0.4008672
35.1958036,-33.5533403,6.4141585,2.4482164,1.7982656,0.4017344
35.2957917,-33.6182137,6.4901963,2.4531193,1.7973983,0.4026017
35.3957798,-33.6808109,6.5681229,2.4576234,1.7965311,0.4034689
35.4957678,-33.7410864,6.6478719,2.4616988,1.7956639,0.4043361
35.5957559,-33.7989944,6.7293770,2.4653154,1.7947967,0.4052033
35.6957440,-33.8544890,6.8125720,2.4684444,1.7939295,0.4060705
35.7957321,-33.9075245,6.8973906,2.4710661,1.7930622,0.4069378
35.8957202,-33.9580358,6.9837320,2.4731788,1.7921950,0.4078050
35.9957082,-34.0059213,7.0714154,2.4747577,1.7913278,0.4086722
36.0956963,-34.0512154,7.1605009,2.4757591,1.7913114,0.4086886
36.1956844,-34.0938678,7.2509084,2.4761239,1.7912950,0.4087050
36.2956725,-34.1338284,7.3425578,2.4757733,1.7912785,0.4087215
36.3956606,-34.1710468,7.4353690,2.4746040,1.7912621,0.4087379
36.4956486,-34.2054730,7.5292621,2.4725325,1.7912457,0.4087543
36.5956367,-34.2370567,7.6241568,2.4694948,1.7912293,0.4087707
36.6956248,-34.2657477,7.7199732,2.4654461,1.7912129,0.4087871
36.7956129,-34.2914957,7.8166310,2.4605422,1.7911965,0.4088035
36.8956009,-34.3142497,7.9140458,2.4555014,1.7911800,0.4088200
36.9955890,-34.3339694,8.0121184,2.4508214,1.7911636,0.4088364
37.0955771,-34.3506453,8.1107638,2.4468678,1.7920473,0.4079527
37.1955652,-34.3642672,8.2098788,2.4439119,1.7929309,0.4070691
