s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
27.7965081,25.0759303,0.6215922,3.6021768,1.4882696,0.7117304
27.8964955,25.1282512,0.5363876,3.6070301,1.4719565,0.7280435
27.9964829,25.1798384,0.4507366,3.6120093,1.4556434,0.7443566
28.0964704,25.2306947,0.3646491,3.6171101,1.4393303,0.7606697
28.1964578,25.2808231,0.2781353,3.6223259,1.4230172,0.7769828
28.2964453,25.3302266,0.1912050,3.6276484,1.4067041,0.7932959
28.3964327,25.3789083,0.1038685,3.6330698,1.3903910,0.8096090
28.4964201,25.4268711,0.0161355,3.6385823,1.3740779,0.8259221
28.5964076,25.4741188,-0.0719854,3.6441787,1.3575537,0.8424463
28.6963950,25.5206543,-0.1604838,3.6498527,1.3409084,0.8590916
28.7963825,25.5664811,-0.2493511,3.6555984,1.3242632,0.8757368
28.8963699,25.6116028,-0.3385783,3.6614106,1.3076179,0.8923821
28.9963573,25.6560231,-0.4281567,3.6672845,1.2909726,0.9090274
29.0963448,25.6997455,-0.5180775,3.6732155,1.2743274,0.9256726
29.1963322,25.7427738,-0.6083319,3.6791994,1.2576821,0.9423179
29.2963196,25.7851125,-0.6989134,3.6852320,1.2414459,0.9585541
29.3963071,25.8267652,-0.7898132,3.6913097,1.2280526,0.9719474
29.4962945,25.8677352,-0.8810219,3.6974291,1.2146593,0.9853407
29.5962820,25.9080268,-0.9725320,3.7035875,1.2012660,0.9987340
29.6962694,25.9476441,-1.0643357,3.7097819,1.1878726,1.0121274
29.7962568,25.9865911,-1.1564252,3.7160099,1.1744793,1.0255207
29.8962443,26.0248721,-1.2487930,3.7222685,1.1610860,1.0389140
29.9962317,26.0624913,-1.3414318,3.7285553,1.1476927,1.0523073
30.0962192,26.0994546,-1.4343382,3.7348679,1.1355177,1.0644823
30.1962066,26.1357645,-1.5275009,3.7412040,1.1241017,1.0758983
30.2961940,26.1714257,-1.6209132,3.7475619,1.1126856,1.0873144
30.3961815,26.2064425,-1.7145683,3.7539398,1.1012696,1.0987304
30.4961689,26.2408197,-1.8084597,3.7603339,1.0898535,1.1101465
30.5961564,26.2745616,-1.9025807,3.7667088,1.0784375,1.1215625
30.6961438,26.3076728,-1.9969245,3.7730300,1.0670214,1.1329786
30.7961312,26.3401590,-2.0914877,3.7792644,1.0554947,1.1445053
30.8961187,26.3720244,-2.1862631,3.7853799,1.0430407,1.1569593
30.9961061,26.4032731,-2.2812428,3.7913479,1.0305866,1.1694134
31.0960935,26.4339099,-2.3764210,3.7971721,1.0181326,1.1818674
31.1960810,26.4639397,-2.4717921,3.8028564,1.0056786,1.1943214
31.2960684,26.4933672,-2.5673502,3.8084045,0.9932245,1.2067755
31.3960559,26.5221974,-2.6630895,3.8138198,0.9807705,1.2192295
31.4960433,26.5504351,-2.7590049,3.8191060,0.9683165,1.2316835
31.5960307,26.5780863,-2.8550947,3.8242662,0.9553137,1.2446863
31.6960182,26.6051549,-2.9513493,3.8293038,0.9419404,1.2580596
31.7960056,26.6316457,-3.0477640,3.8342219,0.9285672,1.2714328
31.8959931,26.6575640,-3.1443337,3.8390235,0.9151939,1.2848061
31.9959805,26.6829147,-3.2410536,3.8437117,0.9018207,1.2981793
32.0959679,26.7077030,-3.3379187,3.8482893,0.8884475,1.3115525
32.1959554,26.7319338,-3.4349240,3.8527591,0.8750742,1.3249258
32.2959428,26.7556128,-3.5320673,3.8571238,0.8617229,1.3382771
32.3959303,26.7787450,-3.6293430,3.8613860,0.8486004,1.3513996
32.4959177,26.8013353,-3.7267455,3.8655484,0.8354780,1.3645220
32.5959051,26.8233887,-3.8242706,3.8696135,0.8223555,1.3776445
32.6958926,26.8449106,-3.9219141,3.8735836,0.8092331,1.3907669
32.7958800,26.8659063,-4.0196718,3.8774611,0.7961106,1.4038894
32.8958675,26.8863808,-4.1175395,3.8812483,0.7829882,1.4170118
32.9958549,26.9063397,-4.2155135,3.8849475,0.7698657,1.4301343
33.0958423,26.9257884,-4.3135920,3.8885607,0.7575175,1.4424825
33.1958298,26.9447318,-4.4117689,3.8920902,0.7457350,1.4542650
33.2958172,26.9631752,-4.5100407,3.8955380,0.7339525,1.4660475
33.3958046,26.9811238,-4.6084038,3.8989060,0.7221700,1.4778300
33.4957921,26.9985830,-4.7068549,3.9021962,0.7103874,1.4896126
33.5957795,27.0155579,-4.8053905,3.9054106,0.6986049,1.5013951
33.6957670,27.0320539,-4.9040071,3.9085508,0.6868224,1.5131776
33.7957544,27.0480765,-5.0027023,3.9116188,0.6751774,1.5248226
33.8957418,27.0636308,-5.1014727,3.9146163,0.6654100,1.5345900
33.9957293,27.0787222,-5.2003147,3.9175450,0.6556427,1.5443573
34.0957167,27.0933559,-5.2992253,3.9204065,0.6458753,1.5541247
34.1957042,27.1075373,-5.3982019,3.9232024,0.6361080,1.5638920
34.2956916,27.1212719,-5.4972414,3.9259344,0.6263406,1.5736594
34.3956790,27.1345648,-5.5963410,3.9286039,0.6165733,1.5834267
34.4956665,27.1474215,-5.6954981,3.9312124,0.6068059,1.5931941
34.5956539,27.1598475,-5.7947105,3.9337614,0.5984091,1.6015909
34.6956414,27.1718480,-5.8939750,3.9362522,0.5910950,1.6089050
34.7956288,27.1834286,-5.9932894,3.9386864,0.5837810,1.6162190
34.8956162,27.1945945,-6.0926513,3.9410652,0.5764670,1.6235330
34.9956037,27.2053514,-6.1920584,3.9433899,0.5691529,1.6308471
35.0955911,27.2157046,-6.2915084,3.9456617,0.5618389,1.6381611
35.1955786,27.2256596,-6.3909990,3.9478821,0.5545249,1.6454751
35.2955660,27.2352218,-6.4905281,3.9500520,0.5473445,1.6526555
35.3955534,27.2443967,-6.5900934,3.9521729,0.5427566,1.6572434
35.4955409,27.2531898,-6.6896932,3.9542456,0.5381687,1.6618313
35.5955283,27.2616066,-6.7893256,3.9562715,0.5335808,1.6664192
35.6955157,27.2696525,-6.8889888,3.9582516,0.5289929,1.6710071
35.7955032,27.2773331,-6.9886809,3.9601870,0.5244050,1.6755950
35.8954906,27.2846539,-7.0884002,3.9620787,0.5198171,1.6801829
35.9954781,27.2916204,-7.1881447,3.9639277,0.5152292,1.6847708
36.0954655,27.2982379,-7.2879126,3.9657350,0.5121740,1.6878260
36.1954529,27.3045120,-7.3877027,3.9675017,0.5104274,1.6895726
36.2954404,27.3104477,-7.4875135,3.9692285,0.5086808,1.6913192
36.3954278,27.3160505,-7.5873437,3.9709165,0.5069342,1.6930658
36.4954153,27.3213257,-7.6871920,3.9725665,0.5051877,1.6948123
36.5954027,27.3262785,-7.7870570,3.9741795,0.5034411,1.6965589
36.6953901,27.3309143,-7.8869372,3.9757562,0.5016945,1.6983055
36.7953776,27.3352383,-7.9868310,3.9772976,0.5000202,1.6999798
36.8953650,27.3392551,-8.0867373,3.9788044,0.5006982,1.6993018
36.9953525,27.3429687,-8.1866554,3.9802774,0.5013762,1.6986238
37.0953399,27.3463834,-8.2865843,3.9817174,0.5020542,1.6979458
37.1953273,27.3495031,-8.3865231,3.9831251,0.5027322,1.6972678
37.2953148,27.3523320,-8.4864707,3.9845013,0.5034102,1.6965898
37.3953022,27.3548742,-8.5864262,3.9858468,0.5040882,1.6959118
37.4952896,27.3571337,-8.6863884,3.9871621,0.5047662,1.6952338
37.5952771,27.3591144,-8.7863557,3.9884481,0.5060858,1.6939142
37.6952645,27.3608203,-8.8863281,3.9897053,0.5079969,1.6920031
37.7952520,27.3622548,-8.9863050,3.9909345,0.5099080,1.6900920
37.8952394,27.3634216,-9.0862855,3.9921362,0.5118191,1.6881809
37.9952268,27.3643244,-9.1862691,3.9933111,0.5137302,1.6862698
